2024/03/05 00:10:33 loading corpus...
2024/03/05 00:10:33 successfully loaded corpus with 0 records...
2024/03/05 00:10:33 seed directory /home/am6215/syzkaller-alex/workdirs/workdir_8495130e73e1f1acaf100e5ba7086f7ff79387ab/seeds exists
2024/03/05 00:10:33 Read seed : reproducer_1
2024/03/05 00:10:33 Read seed : reproducer_2
2024/03/05 00:10:33 serving http on http://127.0.0.1:56743
2024/03/05 00:10:33 serving rpc on tcp://[::]:42723
2024/03/05 00:10:33 booting test machines...
2024/03/05 00:10:33 wait for the connection from test machine...
2024/03/05 00:11:37 machine check:
2024/03/05 00:11:37 syscalls                : 3873/4501
2024/03/05 00:11:37 code coverage           : enabled
2024/03/05 00:11:37 comparison tracing      : enabled
2024/03/05 00:11:37 extra coverage          : enabled
2024/03/05 00:11:37 delay kcov mmap         : mmap returned an invalid pointer
2024/03/05 00:11:37 setuid sandbox          : enabled
2024/03/05 00:11:37 namespace sandbox       : enabled
2024/03/05 00:11:37 Android sandbox         : /sys/fs/selinux/policy does not exist
2024/03/05 00:11:37 fault injection         : enabled
2024/03/05 00:11:37 leak checking           : CONFIG_DEBUG_KMEMLEAK is not enabled
2024/03/05 00:11:37 net packet injection    : enabled
2024/03/05 00:11:37 net device setup        : enabled
2024/03/05 00:11:37 concurrency sanitizer   : /sys/kernel/debug/kcsan does not exist
2024/03/05 00:11:37 devlink PCI setup       : PCI device 0000:00:10.0 is not available
2024/03/05 00:11:37 NIC VF setup            : PCI device 0000:00:11.0 is not available
2024/03/05 00:11:37 USB emulation           : enabled
2024/03/05 00:11:37 hci packet injection    : enabled
2024/03/05 00:11:37 wifi device emulation   : enabled
2024/03/05 00:11:37 802.15.4 emulation      : enabled
2024/03/05 00:11:37 swap file               : enabled
2024/03/05 00:11:37 corpus                  : 0 (deleted 0 broken)
2024/03/05 00:11:37 seeds                   : 2/2
2024/03/05 00:24:53 VMs 1, executed 95028, cover 47372, signal 62786/79574, crashes 1, repro 1, triageQLen 0
2024/03/05 00:25:03 VMs 1, executed 95956, cover 47376, signal 62796/79578, crashes 1, repro 1, triageQLen 0
2024/03/05 00:25:13 VMs 1, executed 96864, cover 47450, signal 62932/79816, crashes 1, repro 1, triageQLen 0
2024/03/05 00:25:23 VMs 1, executed 97838, cover 47585, signal 63109/79873, crashes 1, repro 1, triageQLen 0
2024/03/05 00:25:33 VMs 1, executed 98670, cover 47691, signal 63262/79891, crashes 1, repro 1, triageQLen 0
2024/03/05 00:25:43 VMs 1, executed 98670, cover 47823, signal 63453/79891, crashes 1, repro 1, triageQLen 0
2024/03/05 00:25:53 VMs 1, executed 99600, cover 47906, signal 63576/79954, crashes 1, repro 1, triageQLen 0
2024/03/05 00:26:03 VMs 1, executed 100046, cover 48001, signal 63720/79976, crashes 1, repro 1, triageQLen 0
2024/03/05 00:26:13 VMs 1, executed 100694, cover 48224, signal 64034/80323, crashes 1, repro 1, triageQLen 0
2024/03/05 00:26:23 VMs 1, executed 101439, cover 48369, signal 64250/81210, crashes 1, repro 1, triageQLen 0
2024/03/05 00:26:33 VMs 1, executed 101883, cover 48425, signal 64325/81913, crashes 1, repro 1, triageQLen 0
2024/03/05 00:26:43 VMs 1, executed 101883, cover 48599, signal 64555/81913, crashes 1, repro 1, triageQLen 0
2024/03/05 00:26:53 VMs 1, executed 102612, cover 48683, signal 64682/82371, crashes 1, repro 1, triageQLen 0
2024/03/05 00:27:03 VMs 1, executed 103508, cover 48775, signal 64848/82698, crashes 1, repro 1, triageQLen 0
2024/03/05 00:27:13 VMs 1, executed 104320, cover 48880, signal 65041/82757, crashes 1, repro 1, triageQLen 0
2024/03/05 00:27:23 VMs 1, executed 104737, cover 48909, signal 65096/82822, crashes 1, repro 1, triageQLen 0
